year,mu
2013,.92409891
2013,1.6765025
2013,10.376017
2013,.55835605
2013,7.9652619
2013,1.1858617
2013,2.571862
2013,.67097676
2013,.63955539
2013,.435449
2013,.92808294
2013,.65735853
2013,.70516002
2013,1.0959587
2013,2.4655919
2013,1.2121083
2013,1.1122561
2013,1.7425138
2013,.62835759
2013,.43051708
2013,3.5560164
2013,.80529964
2013,1.7933115
2013,.89881027
2013,.60319507
2013,1.0439904
2013,.49945477
2013,1.7425121
2013,1.1900682
2013,1.1315562
2013,1.0730914
2013,2.0399599
2013,.65064937
2013,1.9853065
2013,.62634552
2013,.757433
2013,.67839551
2013,.48335695
2013,2.9928043
2013,.48034063
2013,2.6221294
2013,4.4593635
2013,4.3811975
2013,1.3089765
2013,1.2812321
2013,3.5027623
2013,4.6743264
2013,1.9212489
2013,.64065975
2013,.67659092
2013,1.1610346
2013,.77003253
2013,2.825947
2013,1.1447198
2013,2.0637012
2013,.58172625
2013,1.4576559
2013,.68818945
2013,.83450836
2013,1.0730935
2013,.9119246
2013,1.0242225
2013,1.0730914
2013,1.9873315
2013,2.9928071
2013,1.0730946
2013,10.376026
2013,1.2895876
2013,.42305428
2013,5.8002257
2013,1.9999388
2013,3.9926231
2013,.4552747
2013,.83568543
2013,2.0399618
2013,.67898905
2013,3.7090337
2013,1.273306
2013,1.7425171
2013,.45272928
2013,.73963243
2013,2.7415838
2013,1.4269043
2013,3.8265083
2013,.56371981
2013,2.5004671
2013,1.1518302
2013,2.0835161
2013,10.376017
2013,1.4930146
2013,1.7844863
2013,.82096899
2013,.72080785
2013,.91192371
2013,3.9926195
2013,.80652708
2013,.96133709
2013,1.0763611
2013,1.9999369
2013,5.5266919
2013,2.0835161
2013,4.3599901
2013,.79355514
2013,.52388352
2013,1.2930592
2013,1.1596171
2013,.56803387
2013,.50737906
2013,2.0835142
2013,1.1436057
2013,.52479309
2013,.86577576
2013,.55857867
2013,1.0714226
2013,1.9422042
2013,1.11966
2013,.74866217
2013,10.376017
2013,.53588271
2013,.69058061
2013,1.2845649
2013,3.5244253
2013,1.2473438
2013,1.0730935
2013,7.9352908
2013,1.2807521
2013,2.7798965
2013,1.0484233
2013,3.8265083
2013,.54107916
2013,.50566423
2013,.59351271
2013,.79043955
2013,.83550137
2013,.43354294
2013,.70736051
2013,.80812001
2013,2.083518
2013,2.9928071
2013,1.3924073
2013,.51832408
2013,.49263519
2013,.80359191
2013,2.083518
2013,.6024856
2013,.78853917
2013,.42902601
2013,1.0730956
2013,1.1055777
2013,1.8728616
2013,1.2930579
2013,.85084581
2013,5.1367407
2013,.53989619
2013,1.0722997
2013,3.5244355
2013,3.8265083
2013,.64268285
2013,10.376026
2013,2.0399599
2013,1.4284688
2013,.76629198
2013,9.1931143
2013,9.984457
2013,.47090718
2013,8.5252352
2013,.69436729
2013,1.9999369
2013,1.9999388
2013,.62210929
2013,3.5347762
2013,1.11966
2013,.92415267
2013,2.0399599
2013,1.9999388
2013,1.5895211
2013,1.9999369
2013,1.4284729
2013,1.0730956
2013,1.0213022
2013,2.083518
2013,2.7095399
2013,1.1073821
2013,2.1612186
2013,.73716986
2013,1.1900706
2013,3.3690684
2013,6.3863788
2013,1.0730935
2013,.95423621
2013,.52132577
2013,.52402592
2013,6.8004107
2013,2.0399637
2013,5.9913797
2013,.50931293
2013,1.1535099
2013,3.2494051
2013,.76629198
2013,10.376026
2013,.69434279
2013,1.1610368
2013,.44382536
2013,.47066656
2013,2.4890757
2013,.58444494
2013,9.2221622
2013,.65274388
2013,.61884296
2013,1.1900682
2013,.91192371
2013,1.2930579
2013,2.6889157
2013,1.3395413
2013,1.8681684
2013,3.0369813
2013,.9119246
2013,3.8265083
2013,1.1776222
2013,1.0730935
2013,2.4376454
2013,1.6026448
2013,.55224901
2013,10.376007
2013,.81582248
2013,.60906565
2013,2.0399618
2013,2.2639701
2013,1.9999369
2013,2.0722899
2013,.64751101
2013,10.376026
2013,7.0948024
2013,1.7425121
2013,.9119246
2013,.52324194
2013,10.376017
2013,.55878538
2013,1.3508924
2013,.53800941
2013,.79822165
2013,.93479216
2013,10.376026
2013,1.2930567
2013,2.0399599
2013,1.0730935
2013,5.0659461
2013,.58496684
2013,.9119246
2013,1.0730956
2013,.48895621
2013,2.0399618
2013,10.376026
2013,1.6626294
2013,1.0730946
2013,.52288729
2013,.70126235
2013,2.083518
2013,.85501701
2013,.89427441
2013,3.2494082
2013,.59817511
2013,5.5413008
2013,10.376017
2013,3.2539296
2013,.92777675
2013,1.0919243
2013,6.1261015
2013,8.463418
2013,2.99281
2013,.83535635
2013,.53087747
2013,2.083518
2013,.72485572
2013,4.480691
2013,1.7425121
2013,.55059564
2013,3.833313
2013,.51591104
2013,.50653541
2013,.77886206
2013,.56364459
2013,1.7598991
2013,3.5347795
2013,1.0998023
2013,.46081665
2013,1.2930579
2013,2.0835199
2013,1.5232896
2013,.51146579
2013,.77413446
2013,.61692309
2013,.9119246
2013,1.1611786
2013,8.5908289
2013,3.5244389
2013,10.376026
2013,1.0730935
2013,2.083518
2013,1.6876078
2013,10.376026
2013,1.7425121
2013,2.083518
2013,2.9928043
2013,3.0369844
2013,2.035465
2013,6.2079864
2013,3.5791759
2013,3.2829237
2013,1.0126598
2013,.83253777
2013,1.2714713
2013,1.4101754
2013,.47826633
2013,.90371549
2013,3.2494051
2013,1.0730925
2013,.79633594
2013,.73138082
2013,1.9999388
2013,.47099748
2013,.77720511
2013,3.2980368
2013,.4971661
2013,7.8298082
2013,1.0934656
2013,1.0730925
2013,3.7029724
2013,.55689204
2013,3.0971465
2013,.59447974
2013,1.1354681
2013,1.4795096
2013,.85721326
2013,.73129231
2013,.72453088
2013,.96627384
2013,.89753222
2013,10.376017
2013,10.376036
2013,2.3153765
2013,10.376026
2013,1.5385684
2013,.57758796
2013,.53896505
2013,.88494891
2013,.67629671
2013,.58483523
2013,1.2107786
2013,2.285852
2013,3.2494082
2013,.62304503
2013,4.246572
2013,.66733485
2013,1.8223878
2013,.6739493
2013,3.1585186
2013,.92302608
2013,1.0730925
2013,.49974397
2013,1.272307
2013,1.7933115
2013,.46461427
2013,1.0730925
2013,1.072764
2013,1.5220319
2013,.53589445
2013,2.83252
2013,2.083518
2013,2.8692725
2013,.65370262
2013,1.0730925
2013,3.119554
2013,4.6743221
2013,.60012645
2013,1.0730914
2013,1.3127357
2013,.52692801
2013,.81609172
2013,2.0835161
2013,.48165396
2013,1.3285683
2013,1.9999388
2013,.58330005
2013,10.376026
2013,1.6488823
2013,1.0730884
2013,.55905616
2013,4.2685957
2013,.7846728
2013,.64991015
2013,1.0730935
2013,4.4619541
2013,1.7425138
2013,1.7863456
2013,1.6291269
2013,10.376017
2013,3.2494116
2013,.70918494
2013,1.7605137
2013,.73129231
2013,.57756048
2013,.77754992
2013,1.0216851
2013,1.2443283
2013,.52447641
2013,1.0289562
2013,.65528488
2013,2.0835161
2013,.5541181
2013,3.6276259
2013,10.376026
2013,3.1195567
2013,1.0258404
2013,1.7425104
2013,.63385016
2013,.68846381
2013,.73129231
2013,1.7548311
2013,3.5244186
2013,2.272506
2013,.83343226
2013,10.376026
2013,10.376007
2013,4.5736771
2013,2.9927845
2013,.43415776
2013,3.5347729
2013,.60438293
2013,4.1258068
2013,1.2930579
2013,.59482056
2013,3.5244389
2013,10.128303
2013,.50732195
2013,.92302877
2013,3.5244288
2013,2.4171536
2013,.89832777
2013,1.0303073
2013,3.8265047
2013,2.083518
2013,1.2110558
2013,.70147502
2013,8.7044554
2013,.87221003
2013,7.6524072
2013,.96825802
2013,1.3307824
2013,1.11966
2013,.81980556
2013,.82038593
2013,2.9928014
2013,6.2223063
2013,1.7933115
2013,.50217044
2013,4.7597647
2013,10.376026
2013,1.2930579
2013,.73129231
2013,1.0730935
2013,.73129231
2013,.57995033
2013,.81512254
2013,2.2933896
2013,.74591625
2013,1.3006716
2013,1.1884974
2013,1.2488221
2013,1.0730935
2013,1.9999388
2013,.49716797
2013,3.5244322
2013,10.376007
2013,7.5936093
2013,.59846216
2013,1.2683443
2013,1.135007
2013,1.6840049
2013,1.5772008
2013,2.0724185
2013,3.5244322
2013,.84007466
2013,1.7425138
2013,4.120832
2013,.60932827
2013,.73914939
2013,.44413108
2013,1.323544
2013,2.9928043
2013,1.0730925
2013,.92986727
2013,.85988164
2013,2.083518
2013,2.0399618
2013,3.2101061
2013,1.1763718
2013,1.9999369
2013,10.376017
2013,.77948248
2013,3.5244322
2013,1.5138414
2013,.50378412
2013,2.7764151
2013,.91192371
2013,.76629126
2013,.48040801
2013,1.9309182
2013,.76690096
2013,1.3933517
2013,.59858602
2013,1.9999369
2013,.59825557
2013,.4566026
2013,1.7425121
2013,.52281797
2013,1.1054574
2013,1.0730956
2013,.91861159
2013,3.5244355
2013,1.2983614
2013,1.2930567
2013,2.083518
2013,.77105397
2013,.49504128
2013,.75212657
2013,2.3935449
2013,3.833313
2013,.66372788
2013,1.2930579
2013,10.376017
2013,2.9928014
2013,1.0208542
2013,.71149904
2013,1.595304
2013,2.3723264
2013,.52595901
2013,2.0399599
2013,1.6390928
2013,2.4676008
2013,.69231683
2013,4.4112744
2013,.4611257
2013,3.3763313
2013,.53177786
2013,2.5566509
2013,.59041792
2013,3.8265047
2013,.93579835
2013,4.6312895
2013,.99045134
2013,3.2494082
2013,.93546462
2013,1.6447927
2013,3.033942
2013,3.5244355
2013,2.083518
2013,1.0730966
2013,.75787741
2013,.73129231
2013,.53146911
2013,2.0399618
2013,.46343362
2013,1.5593747
2013,1.2838852
2013,.89832699
2013,1.9861094
2013,1.2815499
2013,.70396203
2013,.57454771
2013,1.110666
2013,1.0325412
2013,.85324043
2013,2.0399618
2013,3.9175766
2013,3.119554
2013,2.3099885
2013,.52331877
2013,1.5253348
2013,2.083518
2013,1.2169151
2013,3.833313
2013,10.376026
2013,1.9999408
2013,.74738955
2013,.57320082
2013,4.6909122
2013,1.0730935
2013,.47172657
2013,1.4998105
2013,5.4699411
2013,1.0730946
2013,.50455433
2013,.73129231
2013,2.0835161
2013,.73129231
2013,4.8856168
2013,.91406214
2013,1.3801545
2013,1.1900682
2013,.55872732
2013,3.5244322
2013,.48746353
2013,2.0835161
2013,1.0888484
2013,1.9999388
2013,.43653798
2013,.48258826
2013,3.5244288
2013,2.029526
2013,10.376017
2013,.62587076
2013,1.4478456
2013,.8983261
2013,1.3845775
2013,.95461577
2013,10.376007
2013,7.9438848
2013,.70263398
2013,1.0730914
2013,10.376017
2013,1.6934133
2013,.89832866
2013,3.5244355
2013,.43685156
2013,10.376026
2013,.54444367
2013,1.4895133
2013,10.615048
2013,.8983261
2013,7.7880969
2013,1.6683936
2013,3.3412852
2013,.55234325
2013,.66749203
2013,.89832866
2013,2.1156003
2013,.4504115
2013,.4971661
2013,.90774149
2013,2.9928014
2013,1.8213019
2013,2.5001881
2013,1.0730946
2013,1.4411683
2013,2.0835199
2013,3.4184246
2013,3.9933505
2013,10.376026
2013,.76629049
2013,2.0393491
2013,1.7146481
2013,3.642519
2013,1.0730956
2013,10.376026
2013,.62530524
2013,3.5244389
2013,3.5347695
2013,1.2873279
2013,.42939073
2013,2.0047128
2013,1.3992575
2013,3.9926155
2013,.85154068
2013,.72909939
2013,.50898951
2013,.66538703
2013,.73129296
2013,8.9575071
2013,2.0835161
2013,1.3649224
2013,1.9286656
2013,1.9999369
2013,1.0730956
2013,.57270253
2013,.54088056
2013,1.7425121
2013,1.0730946
2013,3.5244389
2013,1.41519
2013,.70263398
2013,1.1196611
2013,.53786111
2013,.9546631
2013,.49981785
2013,.9119246
2013,4.0763745
2013,1.4284742
2013,.76629126
2013,.66234118
2013,1.367866
2013,1.3651267
2013,.50515956
2013,2.5564194
2013,.71507579
2013,.60601687
2013,3.0418165
2013,1.8156328
2013,.68140274
2013,.76629049
2013,10.376026
2013,1.1610346
2013,2.0835161
2013,2.0835199
2013,.64914334
2013,3.2494082
2013,.45672804
2013,2.9928043
2013,.42848217
2013,.46124929
2013,.70421916
2013,1.9999388
2013,4.6743221
2013,1.1756148
2013,2.366194
2013,.68486607
2013,.44755939
2013,2.7328389
2013,.7746138
2013,1.5554922
2013,.50375718
2013,2.4627838
2013,.8565318
2013,.82873219
2013,.88653445
2013,.56067556
2013,.45642498
2013,1.9999388
2013,.66324002
2013,3.8265047
2013,3.8265047
2013,1.5729649
2013,1.5706176
2013,1.112255
2013,2.083518
2013,.62058818
2013,1.0730956
2013,6.0904918
2013,.60674495
2013,5.9195566
2013,3.1195598
2013,1.922235
2013,1.1900693
2013,.48706809
2013,10.376036
2013,.59415323
2013,1.8913925
2013,1.9999388
2013,1.1590742
2013,.52242023
2013,2.083518
2013,.59846556
2013,2.0268199
2013,.52218014
2013,1.161039
2013,.9119246
2013,.61430877
2013,1.9996014
2013,4.7069187
2013,3.0296597
2013,2.083518
2013,.50448221
2013,.73129231
2013,2.0399618
2013,3.2494082
2013,2.4938564
2013,1.0730914
2013,2.083518
2013,3.8084109
2013,1.1610346
2013,.93838644
2013,1.7933115
2013,1.0730935
2013,.46221936
2013,1.0730935
2013,3.119554
2013,.9119246
2013,.66121399
2013,.92488801
2013,.94858712
2013,1.0229174
2013,.53086936
2013,.45729637
2013,.70263326
2013,.62589049
2013,3.6233456
2013,3.8265047
2013,1.0730946
2013,2.0399618
2013,.66738129
2013,.84132296
2013,1.2316461
2013,2.9928014
2013,2.5196149
2013,.70478964
2013,.4845759
2013,1.2131642
2013,1.7425205
2013,1.1661479
2013,.82506377
2013,6.9028726
2013,.52799743
2013,1.8029333
2013,3.4458764
2013,1.2930567
2013,.65787655
2013,1.0002437
2013,.8639909
2013,.47692087
2013,6.5275536
2013,.80338269
2013,.5981825
2013,2.083518
2013,2.3867409
2013,5.2352519
2013,1.6503769
2013,.85600746
2013,.59591639
2013,3.0369813
2013,.55060768
2013,10.376017
2013,3.537636
2013,2.0399618
2013,4.2646894
2013,.48851576
2013,.78042787
2013,.9084031
2013,1.1026977
2013,2.8229167
2013,2.4612901
2013,1.2541451
2013,1.7425121
2013,1.6469901
2013,1.478573
2013,1.6503737
2013,3.5244355
2013,1.3500025
2013,.91192371
2013,.89622188
2013,.9352746
2013,1.9005977
2013,1.5146024
2013,1.0719765
2013,1.0730925
2013,.70263398
2013,.43167853
2013,10.376007
2013,3.810358
2013,.55403197
2013,9.758378
2013,2.0835161
2013,.62354141
2013,1.2272925
2013,.59733427
2013,10.376026
2013,3.0369813
2013,.64161485
2013,2.4128745
2013,.76629126
2013,.45905334
2013,.84877998
2013,5.6869054
2013,.62390304
2013,1.4507965
2013,.82733768
2013,1.7337103
2013,.60871613
2013,1.2561046
2013,.68897879
2013,4.9308147
2013,.89832699
2013,1.3991989
2013,1.1409433
2013,1.3472797
2013,.44901335
2013,9.6279821
2013,4.1958494
2013,.77443278
2013,2.0881948
2013,2.0399637
2013,10.150825
2013,2.2813547
2013,1.3431551
2013,6.5770817
2013,.74923289
2013,1.2930567
2013,.65131986
2013,1.3299134
2013,3.0369813
2013,10.376026
2013,.73129296
2013,1.007756
2013,.50832492
2013,10.376017
2013,.88639158
2013,.67169958
2013,2.083518
2013,.71771431
2013,.72187901
2013,.6994229
2013,1.0407258
2013,.49277285
2013,.58304757
2013,10.376017
2013,3.358604
2013,10.376017
2013,1.999935
2013,10.376026
2013,.47019634
2013,1.1148621
2013,.57361919
2013,2.8729441
2013,1.0298201
2013,.64612252
2013,.55397654
2013,1.1099058
2013,.9119246
2013,.68826228
2013,3.9926231
2013,1.2288221
2013,.6152938
2013,.64953279
2013,.69591522
2013,.93702716
2013,.48946944
2013,2.6528285
2013,2.9928014
2013,1.9999369
2013,.42266673
2013,2.6472986
2013,1.0730946
2013,.88780606
2013,3.8265266
2013,1.2288233
2013,1.2930579
2013,1.7425138
2013,3.8265121
2013,1.8878766
2013,1.2930579
2013,.91192549
2013,3.0369844
2013,1.9999369
2013,.91192639
2013,.56089002
2013,1.0730946
2013,.70263326
2013,1.2930567
2013,.45809385
2013,.65957588
2013,2.0399618
2013,.55060565
2013,1.9768236
2013,3.5244455
2013,2.1052592
2013,2.285671
2013,10.376017
2013,.54350775
2013,.95537895
2013,1.6911007
2013,2.4972358
2013,2.6514602
2013,.91169327
2013,.48088518
2013,1.9336548
2013,1.2930592
2013,1.7425138
2013,7.8101425
2013,.72201598
2013,1.8510315
2013,1.0864617
2013,.71164155
2013,.57521278
2013,.70620382
2013,3.1195567
2013,1.7876221
2013,.65053147
2013,.45524603
2013,1.0057676
2013,1.7727569
2013,.49375224
2013,.45456234
2013,1.1900682
2013,.6441592
2013,.76629198
2013,1.7425121
2013,1.1900693
2013,1.3597087
2013,1.0752847
2013,.99204421
2013,1.7425154
2013,5.4417558
2013,.7264924
2013,1.0641812
2013,3.119554
2013,2.0929737
2013,2.9928014
2013,.46873724
2013,2.0399618
2013,2.083518
2013,.47573301
2013,1.3391225
2013,3.8045592
2013,3.9592295
2013,.43862116
2013,1.5799092
2013,2.057713
2013,1.9873296
2013,1.0730946
2013,1.0664306
2013,3.0369844
2013,1.0730935
2013,.58904392
2013,6.574717
2013,10.376017
2013,.85120207
2013,10.376026
2013,1.1900693
2013,1.3697367
2013,1.9525151
2013,.79952365
2013,3.2494116
2013,5.0792737
2013,1.1993861
2013,.79524231
2013,.51992065
2013,.94532609
2013,1.447365
2013,.93034625
2013,2.6316972
2013,.68997753
2013,.93778259
2013,1.0730914
2013,7.4302487
2013,1.4101728
2013,9.1011276
2013,2.0501385
2013,1.1610357
2013,3.833313
2013,.97464496
2013,.74332577
2013,.73129296
2013,.62008291
2013,5.1905694
2013,1.3052444
2013,1.0231272
2013,.85395354
2013,2.0399618
2013,1.0730946
2013,.9119246
2013,.42960986
2013,.72149563
2013,.86558831
2013,1.1900693
2013,1.2447058
2013,10.376026
2013,2.083518
2013,1.8307126
2013,1.8310583
2013,1.2930579
2013,.70100695
2013,2.4512925
2013,.62443161
2013,1.0093191
2013,10.376026
2013,.70662218
2013,1.9547881
2013,.60140347
2013,1.4527431
2013,3.8581131
2013,2.0835161
2013,1.0730956
2013,2.083518
2013,9.6716957
2013,1.2045076
2013,1.0730925
2013,1.1750331
2013,2.0835161
2013,1.0730914
2013,.59556806
2013,1.0730935
2013,1.0730925
2013,.56646127
2013,1.2259754
2013,2.0308774
2013,3.5657625
2013,.59575385
2013,10.376026
2013,.93780851
2013,.5629999
2013,.83462298
2013,.62733966
2013,.43171147
2013,1.9999388
2013,2.0190511
2013,8.5908289
2013,1.1917527
2013,1.4647558
2013,.4911781
2013,1.1470507
2013,3.5244355
2013,.62646562
2013,2.083518
2013,.57227498
2013,.66413879
2013,1.8169596
2013,3.8265047
2013,7.2857223
2013,.74592555
2013,1.2446275
2013,.48438463
2013,.9119246
2013,1.3425097
2013,1.3298448
2013,.52359736
2013,1.4649444
2013,.43702909
2013,2.083518
2013,2.589607
2013,.42820686
2013,.50300443
2013,1.0730935
2013,1.0730956
2013,2.0835161
2013,1.1944664
2013,.88585329
2013,2.9928043
2013,1.7718695
2013,1.7495641
2013,1.9999369
2013,.92319429
2013,5.4974279
2013,.63083375
2013,4.4443464
2013,.91192549
2013,2.4016826
2013,.9119246
2013,6.026669
2013,.73972625
2013,3.2768309
2013,3.1195567
2013,.62310624
2013,1.7578193
2013,10.376017
2013,1.4672598
2013,.73129231
2013,.93821907
2013,10.376026
2013,1.998063
2013,.52254528
2013,.65550929
2013,3.5244322
2013,.78492123
2013,10.376017
2013,.73282677
2013,.70263326
2013,2.083518
2013,2.9927845
2013,2.0399599
2013,.45584774
2013,1.340863
2013,2.0771556
2013,3.1910841
2013,.62199837
2013,1.9064704
2013,1.5058858
2013,3.8581131
2013,10.376017
2013,.71738106
2013,1.0334829
2013,2.1375313
2013,1.3594922
2013,.51803547
2013,1.7425138
2013,1.8106683
2013,.61634743
2013,1.0730946
2013,2.0399618
2013,1.0730935
2013,.47139603
2013,.53291917
2013,1.574658
2013,1.0465741
2013,1.9999369
2013,5.2040906
2013,.73129231
2013,.42092776
2013,2.0835142
2013,.56510967
2013,1.124941
2013,2.9928043
2013,1.6871878
2013,2.0835161
2013,3.5244288
2013,.96877897
2013,2.8940165
2013,2.4718356
2013,1.7425138
2013,.61839342
2013,1.9999369
2013,.59187186
2013,2.0399599
2013,.49492186
2013,1.0730946
2013,2.083518
2013,2.9928014
2013,2.083524
2013,.72364008
2013,.74349803
2013,2.083518
2013,.79768282
2013,1.2930579
2013,.63241857
2013,.74964172
2013,2.9815404
2013,.61261803
2013,.61307448
2013,.55239016
2013,3.833313
2013,.78361541
2013,.79526585
2013,.86666793
2013,.76092052
2013,5.9253631
2013,.56111634
2013,2.0399618
2013,1.2959172
2013,1.0730925
2013,.92612988
2013,.86638451
2013,1.0401642
2013,1.9999369
2013,.66663069
2013,.73129231
2013,1.4722708
2013,.94580495
2013,2.9388537
2013,10.376017
2013,2.0835161
2013,2.5223413
2013,2.7539024
2013,1.1823025
2013,.68494314
2013,.44042441
2013,3.5244355
2013,1.2428957
2013,.72993839
2013,10.376026
2013,3.9926155
2013,.75859398
2013,1.1517192
2013,2.8446748
2013,1.4582231
2013,6.4368424
2013,.70263398
2013,1.1510835
2013,7.3922873
2013,1.9036888
2013,.73129231
2013,.47948524
2013,1.7164478
2013,.73691821
2013,3.5432677
2013,.99528044
2013,1.1894579
2013,1.0730956
2013,.97763038
2013,1.9099573
2013,1.4480125
2013,1.2519106
2013,1.2488936
2013,.73129231
2013,1.0106676
2013,1.3272563
2013,3.5244322
2013,.807935
2013,1.5606393
2013,2.035337
2013,2.4570477
2013,.43850741
2013,.43097922
2013,.46920639
2013,1.1900693
2013,.49485153
2013,1.1002396
2013,1.9999388
2013,1.2597059
2013,.42416522
2013,.70445561
2013,1.1268414
2013,2.2564344
2013,.91192549
2013,.56669575
2013,.68197811
2013,1.2922517
2013,1.0792401
2013,1.8933976
2013,.77931005
2013,1.5752348
2013,8.5908213
2013,8.2211723
2013,3.119554
2013,1.1234304
2013,9.1508665
2013,3.0296628
2013,.69381982
2013,.66908342
2013,.54602385
2013,1.999935
2013,.51562774
2013,.47792211
2013,.47250056
2013,1.2565755
2013,1.1610346
2013,3.5244389
2013,10.376007
2013,.49592918
2013,10.376017
2013,.70237672
2013,2.6313632
2013,.47489849
2013,3.1545811
2013,.63547403
2013,2.3603635
2013,8.5908213
2013,1.5802603
2013,.79125786
2013,2.3069592
2013,2.0399599
2013,.62319535
2013,1.1929431
2013,2.597388
2013,.91192371
2013,1.9999388
2013,10.376026
2013,.9853037
2013,1.2288221
2013,2.7623539
2013,.81648481
2013,1.1431009
2013,1.9999369
2013,1.0730935
2013,2.2547202
2013,.89552474
2013,1.2870295
2013,2.2650068
2013,1.1457247
2013,1.2004676
2013,1.0730914
2013,.52223837
2013,3.3317108
2013,1.4226134
2013,1.1610357
2013,.50996953
2013,.82530141
2013,3.8265083
2013,.77092963
2013,2.083518
2013,2.2844877
2013,1.697127
2013,1.2930592
2013,.79399192
2013,.43669203
2013,.61236858
2013,1.7425154
2013,1.1610312
2013,3.5244389
2013,4.6743221
2013,2.083518
2013,.87635475
2013,.61155796
2013,2.0835161
2013,.74567306
2013,.89028269
2013,1.9999388
2013,.83773535
2013,4.4463687
2013,.84384936
2013,.56926274
2013,2.0835142
2013,1.0730925
2013,1.1900682
2013,10.376026
2013,1.1610346
2013,.9233008
2013,.82129627
2013,.74973893
2013,8.356308
2013,.63847613
2013,1.3052667
2013,.56811404
2013,.50561261
2013,3.9544296
2013,1.0730956
2013,1.0995034
2013,1.9511302
2013,.76629198
2013,2.0399618
2013,1.6355186
2013,2.9928014
2013,1.7933115
2013,2.2030988
2013,.51501781
2013,1.5113084
2013,1.5480247
2013,.9119246
2013,8.8086815
2013,2.1367812
2013,.85761154
2013,10.376036
2013,3.1027074
2013,.92885154
2013,3.5244355
2013,1.3773144
2013,3.5244288
2013,.48923656
2013,1.0730914
2013,.71007961
2013,1.9999369
2013,1.0730925
2013,1.879681
2013,.62471396
2013,.96378434
2013,1.0730925
2013,3.119554
2013,.9235245
2013,6.3068004
2013,.76629126
2013,.71917158
2013,.90724558
2013,10.376017
2013,.98607922
2013,.49716797
2013,3.3960364
2013,.53790164
2013,.63848102
2013,.73129231
2013,1.2930567
2013,.52197152
2013,.49344251
2013,.60672992
2013,.59010607
2013,.93256968
2013,3.0307927
2013,1.0730946
2013,1.3172165
2013,.53705025
2013,3.8265083
2013,3.5244288
2013,.50748408
2013,.63642746
2013,1.0730914
2013,2.0835161
2013,.90429485
2013,1.1196589
2013,3.2183979
2013,3.2399209
2013,.9119246
2013,1.168263
2013,.76118761
2013,.73129231
2013,.74867296
2013,6.6320047
2013,.99615496
2013,10.376026
2013,.61299908
2013,10.376036
2013,.45348158
2013,.92132175
2013,2.1063557
2013,2.9928043
2013,2.0835161
2013,1.0730935
2013,3.119554
2013,9.3249187
2013,.57608074
2013,.62317163
2013,.88951463
2013,.68638694
2013,.65897167
2013,1.0730925
2013,.61030239
2013,.7084657
2013,2.0835161
2013,.6123324
2013,1.2721893
2013,1.0096849
2013,.52884203
2013,.89832777
2013,8.5908213
2013,6.9556923
2013,.49850115
2013,2.083518
2013,.94839263
2013,6.122025
2013,8.8143368
2013,3.2494116
2013,.96331108
2013,3.0178454
2013,3.8916073
2013,1.9416025
2013,.62157851
2013,.81633925
2013,1.9999369
2013,.51174486
2013,.7276504
2013,1.9277536
2013,1.1002764
2013,1.7514137
2013,5.4830499
2013,1.7425121
2013,.92004597
2013,1.0730925
2013,3.0803416
2013,1.0730935
2013,10.376017
2013,1.8199911
2013,2.2623494
2013,3.3074641
2013,1.4126683
2013,1.7425138
2013,5.9584961
2013,1.0730925
2013,.61180884
2013,5.7777448
2013,3.1195567
2013,1.3377351
2013,.8983261
2013,1.1326346
2013,.8263039
2013,2.0835161
2013,6.4499059
2013,.85613567
2013,7.6167965
2013,3.8265047
2013,1.9999369
2013,.42443028
2013,.98887992
2013,1.1356567
2013,1.1127684
2013,2.5005674
2013,.74942011
2013,9.0709724
2013,1.0730946
2013,4.6846218
2013,8.5908213
2013,1.7425138
2013,1.5020607
2013,.73696035
2013,.73129231
2013,.70288265
2013,.55765516
2013,.49584642
2013,.51313329
2013,10.376017
2013,.85346502
2013,1.9999369
2013,.52726078
2013,1.2930579
2013,2.9928043
2013,1.0730946
2013,1.0808964
2013,8.5908127
2013,.6036917
2013,2.083518
2013,.62265414
2013,3.119554
2013,2.5435042
2013,3.1132829
2013,1.8374063
2013,.81285816
2013,1.8099675
2013,3.8265121
2013,1.7425138
2013,.70263326
2013,.63391423
2013,2.1688335
2013,.87039024
2013,.56671792
2013,2.473366
2013,.56348705
2013,.50272536
2013,.54796028
2013,1.3169866
2013,.57866311
2013,1.2272937
2013,8.5908213
2013,.53059959
2013,.9119246
2013,5.0440836
2013,1.230106
2013,10.376026
2013,.52347106
2013,2.3269761
2013,.53712398
2013,1.2141839
2013,.69645369
2013,.95937526
2013,7.8489995
2013,3.1195567
2013,.58209306
2013,2.7085946
2013,1.0730956
2013,2.083518
2013,.95238513
2013,.88202864
2013,.99624807
2013,1.3633859
2013,.55540377
2013,.56023461
2013,1.1610346
2013,1.11966
2013,.50635046
2013,2.7173138
2013,1.1900672
2013,2.9928043
2013,3.5244355
2013,1.1763562
2013,.57688504
2013,.42608371
2013,.61317444
2013,1.1002597
2013,1.1900672
2013,.98671043
2013,1.2371802
2013,1.4070159
2013,.65616411
2013,1.3852499
2013,.42208225
2013,10.376017
2013,.65104538
2013,1.7425121
2013,1.9999388
2013,10.688411
2013,4.2014031
2013,3.8265047
2013,.73129231
2013,.48064998
2013,.46857455
2013,.60394561
2013,9.8283691
2013,.60781527
2013,.62292147
2013,10.376026
2013,1.212291
2013,8.5908213
2013,1.3553057
